customer_id,customer_type,first_transaction,last_transaction,transaction_count,total_amount,avg_amount
1387,regular,2023-08-29,2023-11-21,2,104.35,52.17
1388,regular,2023-03-30,2024-10-10,3,127.5,42.5
1389,regular,2023-02-24,2024-10-30,9,182.07,20.23
1390,regular,2023-01-31,2024-10-30,8,450.77,56.35
1391,regular,2023-03-10,2024-07-06,6,368.86,61.48
1392,premium,2023-01-21,2024-11-02,17,2690.82,158.28
1393,premium,2023-02-02,2024-11-08,14,1702.94,121.64
1394,regular,2023-01-22,2024-10-18,7,311.86,44.55
1395,premium,2023-01-20,2024-11-19,17,1721.23,101.25
1396,regular,2023-10-27,2024-04-26,3,232.03,77.34
1397,regular,2023-09-22,2024-06-12,4,264.9,66.22
1398,regular,2023-02-11,2024-08-29,5,352.19,70.44
1399,regular,2023-04-11,2024-07-31,5,119.22,23.84
1400,regular,2023-01-19,2024-04-06,5,85.05,17.01
1401,regular,2023-05-26,2024-04-14,8,250.79,31.35
1402,premium,2023-01-15,2024-11-25,29,3446.18,118.83
1403,regular,2023-05-13,2024-08-17,4,171.34,42.84
1404,regular,2023-01-05,2024-09-15,8,404.79,50.6
1405,regular,2023-02-11,2024-05-16,6,542.31,90.38
1406,regular,2023-12-29,2024-11-02,4,321.83,80.46
1407,regular,2023-05-02,2023-05-18,2,175.83,87.91
1408,premium,2023-01-07,2024-10-12,19,3351.72,176.41
1409,regular,2023-05-11,2024-08-30,5,243.1,48.62
1410,regular,2023-04-15,2024-09-02,8,333.05,41.63
1411,regular,2023-05-23,2024-11-09,8,575.32,71.92
1412,premium,2023-01-30,2024-08-03,20,2357.38,117.87
1413,regular,2023-02-26,2024-06-19,4,85.25,21.31
1414,regular,2023-03-26,2024-07-13,4,127.22,31.81
1415,premium,2023-01-20,2024-11-22,19,2671.87,140.62
1416,regular,2023-04-21,2024-02-08,2,82.55,41.28
1417,regular,2023-06-07,2024-10-23,6,294.92,49.15
1418,premium,2023-03-20,2024-11-18,21,3315.3,157.87
1419,regular,2023-02-19,2024-09-21,8,331.61,41.45
1420,regular,2023-01-10,2024-08-27,8,348.99,43.62
1421,regular,2023-10-29,2024-08-30,5,170.51,34.1
1422,regular,2023-05-03,2024-08-06,6,419.83,69.97
1423,regular,2023-03-19,2024-09-01,8,345.86,43.23
1424,regular,2023-06-04,2024-11-03,7,433.05,61.86
1425,premium,2023-01-17,2024-11-11,19,3647.26,191.96
1426,regular,2023-01-10,2024-09-19,4,294.15,73.54
1427,regular,2023-02-10,2024-10-06,12,645.23,53.77
1428,premium,2023-01-12,2024-11-12,16,1565.1,97.82
1429,premium,2023-01-28,2024-09-27,23,3100.93,134.82
1430,regular,2023-03-12,2024-07-18,13,658.68,50.67
1431,regular,2023-01-27,2024-07-18,5,293.78,58.76
1432,regular,2023-01-06,2024-11-05,7,432.21,61.74
1433,regular,2024-10-14,2024-11-23,3,87.34,29.11
1434,regular,2023-03-21,2024-11-23,10,673.82,67.38
1435,regular,2023-03-04,2024-07-18,4,274.48,68.62
1436,regular,2023-01-07,2024-11-10,6,229.94,38.32
1437,premium,2023-01-05,2024-11-25,23,4212.08,183.13
1438,vip,2023-01-21,2024-11-15,46,23290.79,506.32
1439,regular,2023-03-05,2024-02-28,2,134.67,67.33
1440,vip,2023-01-12,2024-11-23,40,19072.36,476.81
1441,regular,2023-06-23,2024-08-20,4,140.37,35.09
1442,regular,2023-02-22,2024-11-17,6,388.64,64.77
1443,regular,2023-06-22,2024-02-08,4,347.72,86.93
1444,premium,2023-02-02,2024-06-30,19,2433.64,128.09
1445,regular,2023-03-03,2023-10-24,3,110.16,36.72
1446,premium,2023-01-28,2024-10-26,25,4326.32,173.05
1447,regular,2023-10-01,2024-08-18,5,300.67,60.13
1448,regular,2023-02-10,2024-03-30,5,303.47,60.69
1449,premium,2023-01-04,2024-11-25,18,2875.91,159.77
1450,premium,2023-04-11,2024-10-28,19,2447.43,128.81
1451,regular,2023-05-26,2024-06-17,4,303.88,75.97
1452,regular,2023-02-19,2024-02-24,5,249.81,49.96
1453,premium,2023-01-12,2024-11-15,15,2601.88,173.46
1454,regular,2023-04-22,2024-09-03,5,102.8,20.56
1455,regular,2023-01-18,2024-08-06,13,1033.79,79.52
1456,regular,2023-04-16,2024-11-26,10,572.08,57.21
1457,regular,2023-02-04,2023-02-22,2,111.46,55.73
1458,regular,2023-01-13,2024-07-14,8,391.53,48.94
1459,regular,2023-03-09,2024-11-13,5,154.11,30.82
1460,premium,2023-02-13,2024-08-30,19,2338.63,123.09
1461,regular,2023-03-26,2024-03-05,4,173.54,43.38
1462,regular,2023-01-12,2024-09-26,7,386.38,55.2
1463,premium,2023-02-13,2024-10-04,23,3277.78,142.51
1464,premium,2023-01-26,2024-09-25,25,2203.68,88.15
1465,regular,2023-03-02,2024-10-08,9,431.96,48.0
1466,regular,2023-03-19,2024-06-23,8,408.42,51.05
1467,vip,2023-01-06,2024-11-18,49,28365.32,578.88
1468,regular,2023-03-03,2024-10-14,7,193.67,27.67
1469,premium,2023-01-29,2024-05-02,16,2356.58,147.29
1470,regular,2023-09-17,2024-10-22,6,347.68,57.95
1471,premium,2023-01-24,2024-11-18,20,3021.54,151.08
1472,regular,2023-10-20,2024-10-14,4,167.8,41.95
1473,premium,2023-03-24,2024-11-26,23,4687.97,203.82
1474,regular,2024-01-06,2024-07-11,5,241.99,48.4
1475,regular,2023-03-23,2024-09-05,7,433.28,61.9
1476,regular,2023-02-07,2024-11-10,5,208.4,41.68
1477,regular,2024-05-25,2024-08-09,3,180.73,60.24
1478,regular,2023-03-13,2024-08-21,10,384.53,38.45
1479,regular,2023-03-30,2024-09-21,8,530.34,66.29
1480,regular,2023-01-03,2023-12-28,5,152.06,30.41
1481,premium,2023-02-06,2024-10-25,19,2759.81,145.25
1482,vip,2023-02-05,2024-10-26,36,9258.44,257.18
1483,regular,2023-02-21,2024-10-15,8,169.15,21.14
1484,regular,2023-04-18,2024-08-11,6,414.17,69.03
1485,regular,2023-06-21,2024-09-26,7,329.85,47.12
1486,regular,2023-04-22,2024-08-12,8,291.81,36.48
1487,regular,2023-01-31,2024-09-20,9,368.64,40.96
1488,regular,2023-01-14,2024-08-26,5,373.8,74.76
1489,premium,2023-01-09,2024-11-22,21,2985.55,142.17
1490,regular,2023-04-17,2024-07-17,11,483.06,43.91
1491,premium,2023-02-11,2024-11-06,20,3892.82,194.64
1492,premium,2023-01-04,2024-10-30,25,3163.37,126.53
1493,regular,2023-09-06,2024-11-06,8,536.24,67.03
1494,regular,2023-09-28,2024-09-07,7,435.56,62.22
1495,regular,2023-04-24,2024-07-03,6,176.72,29.45
1496,regular,2023-01-18,2024-01-25,7,396.8,56.69
1497,regular,2023-03-15,2024-07-24,5,389.55,77.91
1498,regular,2023-08-10,2024-11-22,5,254.44,50.89
1499,regular,2023-03-20,2024-10-17,5,321.7,64.34
1500,regular,2023-01-17,2024-08-17,6,278.73,46.45
1501,regular,2023-12-11,2024-10-02,3,132.26,44.09
1502,premium,2023-01-27,2024-11-24,20,3477.86,173.89
1503,regular,2023-04-27,2023-11-05,2,146.56,73.28
1504,premium,2023-01-29,2024-11-03,17,2778.35,163.43
1505,regular,2023-01-21,2024-07-21,7,324.1,46.3
1506,premium,2023-01-08,2024-11-03,20,2459.57,122.98
1507,regular,2023-01-13,2024-11-06,7,261.34,37.33
1508,regular,2023-02-15,2024-08-29,10,535.78,53.58
1509,regular,2023-04-08,2024-09-17,6,354.04,59.01
1510,regular,2023-01-06,2024-06-23,11,385.31,35.03
1511,regular,2023-04-06,2024-09-04,6,139.04,23.17
1512,regular,2023-07-03,2024-08-06,4,387.01,96.75
1513,premium,2023-01-21,2024-10-20,20,2656.43,132.82
1514,regular,2023-02-09,2023-11-30,3,104.19,34.73
1515,regular,2023-03-27,2024-07-28,9,711.37,79.04
1516,regular,2023-07-17,2024-10-24,4,268.58,67.14
1517,regular,2023-03-08,2024-10-10,8,594.43,74.3
1518,regular,2023-01-04,2024-10-15,4,304.46,76.11
1519,regular,2023-05-23,2024-08-21,6,107.48,17.91
1520,regular,2023-04-27,2024-10-07,6,296.23,49.37
1521,premium,2023-01-10,2024-11-02,24,3951.11,164.63
1522,premium,2023-01-31,2024-11-16,16,3120.39,195.02
1523,regular,2023-01-17,2024-09-28,9,657.83,73.09
1524,regular,2023-02-20,2024-08-07,11,682.73,62.07
1525,premium,2023-01-11,2024-11-21,25,4978.86,199.15
1526,regular,2023-02-24,2024-03-28,3,112.61,37.54
1527,regular,2023-02-03,2024-09-06,8,491.07,61.38
1528,regular,2023-05-26,2024-03-14,3,174.96,58.32
1529,regular,2023-06-01,2024-09-27,7,336.31,48.04
1530,premium,2023-04-07,2024-11-22,20,3605.26,180.26
1531,regular,2023-01-10,2024-07-18,10,469.15,46.92
1532,regular,2023-01-22,2024-05-31,5,220.06,44.01
1533,regular,2023-02-16,2024-10-29,6,166.59,27.76
1534,regular,2023-12-31,2024-05-23,5,351.63,70.33
1535,regular,2023-04-29,2024-11-02,7,372.93,53.28
1536,regular,2023-03-27,2024-05-02,10,673.1,67.31
1537,regular,2023-08-12,2024-06-06,5,340.64,68.13
1538,regular,2023-02-11,2024-03-15,6,193.66,32.28
1539,regular,2023-01-06,2024-05-29,5,302.59,60.52
1540,regular,2023-02-11,2024-06-09,3,131.66,43.89
1541,regular,2023-01-17,2024-11-18,7,379.95,54.28
1542,regular,2023-01-20,2024-11-22,16,873.86,54.62
1543,regular,2023-01-12,2024-10-17,10,460.78,46.08
1544,regular,2023-04-06,2024-11-25,7,152.52,21.79
1545,premium,2023-02-05,2024-09-13,22,3114.92,141.59
1546,regular,2023-01-04,2024-04-24,9,425.76,47.31
1547,regular,2023-12-06,2024-07-04,4,157.07,39.27
1548,vip,2023-01-11,2024-11-14,40,22697.97,567.45
1549,regular,2023-02-28,2024-09-26,6,122.92,20.49
1550,regular,2023-02-12,2024-05-12,9,239.89,26.65
1551,regular,2024-04-20,2024-07-16,3,298.21,99.4
1552,regular,2023-02-09,2024-04-30,4,282.54,70.64
1553,premium,2023-01-09,2024-11-24,15,2631.67,175.44
1554,regular,2023-01-09,2024-11-15,8,480.57,60.07
1555,regular,2023-01-10,2024-09-14,10,518.28,51.83
1556,regular,2023-01-19,2024-10-21,9,622.19,69.13
1557,premium,2023-01-06,2024-11-08,22,4107.45,186.7
1558,regular,2023-04-13,2024-07-02,6,202.31,33.72
1559,regular,2023-03-03,2024-07-16,6,359.66,59.94
1560,regular,2023-08-27,2024-08-31,4,240.53,60.13
1561,premium,2023-03-31,2024-10-12,15,2502.07,166.8
1562,premium,2023-01-21,2024-11-02,20,2367.15,118.36
1563,regular,2023-01-03,2024-07-20,7,273.2,39.03
1564,regular,2023-01-23,2024-10-29,7,245.6,35.09
1565,premium,2023-01-07,2024-11-14,20,2402.52,120.13
1566,regular,2023-04-07,2024-07-23,6,278.82,46.47
1567,regular,2023-05-25,2024-04-12,8,569.66,71.21
1568,regular,2023-10-08,2024-08-18,4,211.0,52.75
1569,regular,2023-10-07,2024-10-05,3,193.27,64.42
1570,regular,2023-03-30,2024-10-09,2,81.05,40.52
1571,regular,2023-02-27,2024-10-05,6,359.81,59.97
1572,regular,2023-01-11,2024-07-20,7,580.02,82.86
1573,regular,2023-02-17,2024-11-19,10,425.02,42.5
1574,regular,2023-08-14,2024-11-06,6,382.7,63.78
1575,regular,2023-01-29,2024-07-17,4,240.06,60.02
1576,premium,2023-02-13,2024-09-05,21,3079.58,146.65
1577,regular,2023-07-02,2024-08-03,8,491.11,61.39
1578,regular,2023-01-23,2024-11-16,5,409.65,81.93
1579,regular,2023-01-18,2024-06-23,5,269.37,53.87
1580,regular,2023-04-08,2024-09-18,7,375.85,53.69
1581,regular,2023-02-24,2024-07-24,8,483.98,60.5
1582,regular,2023-04-02,2024-09-22,12,492.51,41.04
1583,regular,2023-01-30,2024-10-01,3,109.55,36.52
1584,regular,2023-03-14,2024-07-22,4,293.28,73.32
1585,regular,2023-01-18,2024-11-08,8,449.43,56.18
1586,regular,2023-04-01,2024-11-17,9,312.25,34.69
1587,regular,2023-08-18,2023-08-18,1,31.33,31.33
1588,regular,2023-04-09,2024-04-05,5,158.58,31.72
1589,premium,2023-03-06,2024-11-20,26,3287.06,126.43
1590,premium,2023-03-22,2024-11-24,14,1457.14,104.08
1591,premium,2023-01-12,2024-11-12,15,1869.24,124.62
1592,regular,2023-01-16,2024-10-25,5,341.58,68.32
1593,regular,2023-08-15,2024-11-21,5,222.22,44.44
1594,regular,2023-06-28,2024-08-18,3,77.36,25.79
1595,regular,2023-04-16,2024-08-18,5,264.44,52.89
1596,regular,2023-04-18,2024-10-20,7,459.92,65.7
1597,regular,2023-02-15,2024-08-20,10,305.5,30.55
1598,regular,2023-03-03,2024-07-13,3,146.87,48.96
1599,regular,2023-11-01,2024-11-14,4,156.44,39.11
1600,regular,2023-01-19,2024-10-15,10,333.12,33.31
1601,regular,2023-08-08,2024-03-28,3,125.08,41.69
1602,regular,2023-07-07,2024-03-20,9,447.94,49.77
1603,regular,2023-02-20,2024-08-30,4,53.46,13.37
1604,regular,2023-01-02,2023-10-28,7,163.76,23.39
1605,regular,2023-04-16,2024-11-26,9,521.21,57.91
1606,premium,2023-02-27,2024-11-15,12,1632.19,136.02
1607,regular,2023-04-03,2024-08-29,6,263.83,43.97
1608,regular,2023-06-26,2024-02-09,4,210.03,52.51
1609,premium,2023-03-14,2024-10-15,20,2862.92,143.15
1610,regular,2023-01-31,2024-06-11,8,371.55,46.44
1611,regular,2023-02-21,2024-10-23,6,364.66,60.78
1612,premium,2023-01-16,2024-09-20,19,1896.97,99.84
1613,regular,2023-02-26,2024-08-25,8,395.66,49.46
1614,regular,2023-04-11,2024-11-20,9,641.31,71.26
1615,regular,2023-04-05,2024-09-19,8,714.35,89.29
1616,regular,2023-09-20,2024-05-30,4,160.65,40.16
1617,regular,2023-04-13,2024-09-18,8,466.12,58.27
1618,regular,2023-05-19,2024-06-05,4,211.49,52.87
1619,premium,2023-01-17,2024-11-09,16,2631.66,164.48
1620,regular,2023-06-23,2024-07-28,4,139.35,34.84
1621,regular,2023-01-23,2024-08-14,6,342.83,57.14
1622,regular,2023-04-06,2024-11-26,6,349.66,58.28
1623,regular,2023-03-15,2024-11-26,4,228.66,57.17
1624,regular,2023-01-29,2024-10-05,7,305.17,43.6
1625,regular,2023-07-06,2024-11-14,10,401.73,40.17
1626,vip,2023-01-08,2024-11-22,44,17643.72,400.99
1627,regular,2023-01-23,2024-01-16,6,243.06,40.51
1628,regular,2023-03-06,2024-07-19,5,159.98,32.0
1629,premium,2023-01-18,2024-11-19,23,2166.45,94.19
1630,regular,2023-02-14,2024-06-09,6,205.69,34.28
1631,premium,2023-01-15,2024-10-24,26,3327.59,127.98
1632,regular,2023-02-10,2024-10-16,8,414.5,51.81
1633,regular,2023-02-06,2024-02-10,4,129.98,32.5
1634,premium,2023-01-07,2024-09-21,21,2911.0,138.62
1635,regular,2023-02-23,2023-10-30,4,219.91,54.98
1636,regular,2023-01-26,2024-10-12,7,166.0,23.71
1637,regular,2023-07-06,2024-06-22,3,145.37,48.46
1638,premium,2023-01-18,2024-11-20,19,2594.74,136.57
1639,regular,2023-09-22,2024-11-10,6,394.34,65.72
1640,regular,2023-04-13,2024-07-27,8,463.83,57.98
1641,regular,2023-03-13,2024-06-10,7,494.7,70.67
1642,regular,2023-04-12,2024-10-01,6,231.02,38.5
1643,premium,2023-03-16,2024-11-02,21,2720.55,129.55
1644,regular,2023-09-08,2024-11-24,7,203.64,29.09
1645,regular,2023-11-23,2024-09-03,7,473.89,67.7
1646,regular,2024-02-04,2024-10-30,4,165.2,41.3
1647,premium,2023-03-25,2024-11-10,13,2309.36,177.64
1648,premium,2023-01-10,2024-10-27,24,3558.73,148.28
1649,regular,2023-05-12,2024-11-26,5,227.2,45.44
1650,premium,2023-01-08,2024-10-28,23,3044.77,132.38
1651,regular,2023-01-04,2024-06-18,6,384.45,64.08
1652,premium,2023-02-09,2024-07-11,21,4177.22,198.92
1653,premium,2023-01-14,2024-09-12,23,4365.17,189.79
1654,regular,2023-03-20,2024-03-25,9,464.0,51.56
1655,premium,2023-01-09,2024-10-09,19,3420.96,180.05
1656,regular,2023-07-12,2024-09-23,4,151.6,37.9
1657,regular,2023-09-26,2024-10-30,6,194.75,32.46
1658,regular,2023-01-19,2024-10-30,6,398.92,66.49
1659,regular,2023-04-24,2024-04-25,4,192.69,48.17
1660,regular,2023-01-28,2024-11-14,7,363.85,51.98
1661,premium,2023-02-02,2024-11-23,19,3756.53,197.71
1662,premium,2023-01-20,2024-11-17,17,2449.7,144.1
1663,regular,2023-01-02,2024-11-18,13,893.91,68.76
1664,premium,2023-01-12,2024-10-30,16,2445.08,152.82
1665,regular,2023-01-05,2024-08-12,7,394.84,56.41
1666,regular,2023-07-02,2024-10-31,10,637.93,63.79
1667,premium,2023-03-09,2024-11-12,20,2903.0,145.15
1668,regular,2023-02-17,2024-06-02,8,330.56,41.32
1669,regular,2023-02-05,2024-11-03,4,206.88,51.72
1670,regular,2023-05-09,2024-07-05,6,225.34,37.56
1671,regular,2023-03-02,2024-09-17,8,257.11,32.14
1672,regular,2023-05-06,2024-08-04,6,381.77,63.63
1673,regular,2023-04-22,2024-04-01,4,201.85,50.46
1674,regular,2023-05-18,2024-09-13,7,535.17,76.45
1675,regular,2023-10-07,2024-07-11,5,275.73,55.15
1676,regular,2023-07-19,2024-01-31,6,322.58,53.76
1677,regular,2023-01-26,2024-05-19,7,233.67,33.38
1678,premium,2023-05-10,2024-10-10,15,1608.64,107.24
1679,regular,2023-07-18,2024-08-18,7,257.35,36.76
1680,premium,2023-01-07,2024-11-21,17,1369.45,80.56
1681,regular,2023-01-03,2024-08-20,4,168.21,42.05
1682,premium,2023-03-27,2024-05-27,16,2041.05,127.57
1683,regular,2024-01-28,2024-10-11,4,127.85,31.96
1684,regular,2023-06-18,2024-09-12,7,144.98,20.71
1685,vip,2023-01-04,2024-11-23,51,30674.0,601.45
1686,premium,2023-03-03,2024-11-18,27,5117.53,189.54
1687,vip,2023-01-03,2024-10-20,34,18204.27,535.42
1688,premium,2023-01-22,2024-11-04,18,2827.44,157.08
1689,regular,2023-03-17,2024-05-10,7,176.3,25.19
1690,regular,2023-02-14,2024-10-09,8,581.68,72.71
1691,regular,2023-07-20,2024-09-18,4,281.5,70.38
1692,premium,2023-02-03,2024-11-23,21,3506.83,166.99
1693,regular,2023-05-11,2024-02-12,4,205.4,51.35
1694,regular,2023-09-21,2024-09-14,6,291.47,48.58
1695,premium,2023-01-17,2024-09-25,23,3189.35,138.67
1696,premium,2023-02-09,2024-11-18,19,3308.79,174.15
1697,premium,2023-01-29,2024-04-02,14,1897.53,135.54
1698,premium,2023-03-19,2024-11-20,25,3239.89,129.6
1699,regular,2023-07-17,2024-11-22,3,189.77,63.26
1700,premium,2023-03-08,2024-11-26,21,2851.97,135.81
1701,vip,2023-01-29,2024-11-17,46,24664.43,536.18
1702,regular,2023-07-04,2024-08-03,5,260.73,52.15
1703,regular,2023-04-25,2024-02-21,5,387.69,77.54
1704,premium,2023-05-08,2024-08-09,21,3548.16,168.96
1705,regular,2023-06-29,2024-10-30,5,419.92,83.98
1706,regular,2023-10-24,2024-03-03,2,77.16,38.58
1707,regular,2023-03-02,2024-11-22,5,413.34,82.67
1708,regular,2023-05-28,2024-04-14,3,117.55,39.18
1709,premium,2023-02-16,2024-10-12,18,3064.17,170.23
1710,regular,2023-02-18,2024-09-06,4,113.66,28.42
1711,regular,2023-02-03,2024-11-13,9,414.98,46.11
1712,regular,2023-01-25,2024-01-29,6,297.51,49.58
1713,regular,2023-02-02,2024-11-21,7,548.76,78.39
1714,premium,2023-03-01,2024-11-11,18,3665.33,203.63
1715,regular,2023-03-25,2024-02-29,3,140.28,46.76
1716,premium,2023-03-11,2024-11-23,25,3699.34,147.97
1717,regular,2023-04-04,2024-11-26,11,976.44,88.77
1718,regular,2023-06-05,2024-11-03,8,592.03,74.0
1719,regular,2023-03-22,2023-09-07,4,191.88,47.97
1720,premium,2023-01-20,2024-11-12,24,2222.03,92.58
1721,regular,2023-01-19,2024-06-04,7,496.19,70.88
1722,regular,2023-05-09,2024-09-11,5,163.16,32.63
1723,regular,2023-01-25,2024-09-20,6,191.41,31.9
1724,regular,2023-06-06,2024-09-21,7,179.06,25.58
1725,regular,2023-01-16,2024-05-20,8,407.97,51.0
1726,premium,2023-01-31,2024-09-11,21,3886.36,185.06
1727,regular,2024-02-05,2024-07-21,6,261.81,43.63
1728,regular,2023-06-30,2024-07-07,5,325.11,65.02
1729,regular,2023-04-23,2024-02-19,8,441.0,55.12
1730,premium,2023-04-27,2024-09-26,15,2063.19,137.55
1731,regular,2023-04-19,2024-10-20,6,184.46,30.74
1732,regular,2023-03-08,2024-04-23,5,100.12,20.02
1733,regular,2023-01-04,2024-10-31,9,401.29,44.59
1734,regular,2023-05-13,2023-11-13,4,182.06,45.52
1735,regular,2023-01-07,2024-11-02,5,286.11,57.22
1736,regular,2023-02-10,2024-09-19,5,338.61,67.72
1737,regular,2023-06-16,2024-10-16,6,354.35,59.06
1738,premium,2023-01-05,2024-10-06,23,4202.9,182.73
1739,regular,2024-01-10,2024-11-14,3,71.19,23.73
1740,regular,2023-01-31,2024-10-27,5,250.96,50.19
1741,regular,2023-12-25,2024-09-29,7,312.94,44.71
1742,regular,2023-10-14,2024-11-25,3,194.9,64.97
1743,regular,2023-02-25,2024-10-28,11,760.38,69.13
1744,regular,2023-06-24,2024-09-03,4,70.64,17.66
1745,premium,2023-02-10,2024-11-25,19,2866.84,150.89
1746,regular,2023-10-08,2024-10-02,6,359.76,59.96
1747,regular,2023-03-15,2024-02-03,4,221.79,55.45
1748,regular,2023-02-02,2024-02-20,6,468.3,78.05
1749,regular,2023-02-26,2024-09-29,7,343.33,49.05
1750,premium,2023-01-13,2024-10-31,17,3070.49,180.62
1751,premium,2023-02-16,2024-10-08,21,3738.81,178.04
1752,premium,2023-02-06,2024-11-23,23,3302.0,143.57
1753,regular,2023-06-08,2024-05-11,9,437.67,48.63
1754,regular,2023-01-06,2024-10-31,18,264.66,14.7
1755,premium,2023-02-27,2024-10-24,15,1893.6,126.24
1756,regular,2023-04-24,2024-08-24,7,365.67,52.24
1757,regular,2023-03-07,2024-08-06,4,337.7,84.42
1758,regular,2023-03-30,2024-04-10,4,167.83,41.96
1759,regular,2023-04-10,2024-01-22,3,126.61,42.2
1760,premium,2023-03-02,2024-10-28,20,3872.41,193.62
1761,regular,2023-08-05,2024-11-13,5,222.94,44.59
1762,regular,2023-09-04,2024-06-24,3,128.5,42.83
1763,premium,2023-02-07,2024-10-18,22,3698.82,168.13
1764,regular,2023-05-04,2024-11-06,5,279.19,55.84
1765,regular,2023-02-27,2024-09-06,4,232.58,58.14
1766,regular,2023-04-10,2024-06-24,4,123.51,30.88
1767,regular,2023-06-13,2024-07-10,9,529.68,58.85
1768,regular,2023-03-09,2024-07-25,9,472.29,52.48
1769,premium,2023-01-21,2024-11-01,21,4106.12,195.53
1770,regular,2023-03-08,2024-08-17,11,769.18,69.93
1771,regular,2023-02-27,2024-10-06,5,241.65,48.33
1772,regular,2023-04-17,2024-11-03,8,259.44,32.43
1773,regular,2023-01-04,2024-10-05,8,570.94,71.37
1774,regular,2023-05-24,2024-09-12,5,258.83,51.77
1775,premium,2023-01-20,2024-10-24,22,3663.83,166.54
1776,premium,2023-02-28,2024-11-13,18,2110.76,117.26
1777,vip,2023-01-15,2024-10-17,36,20330.38,564.73
1778,regular,2023-01-05,2024-07-12,4,279.89,69.97
1779,regular,2023-01-05,2024-01-08,7,287.32,41.05
1780,premium,2023-01-17,2024-10-03,16,2584.67,161.54
1781,regular,2023-05-08,2024-04-13,8,511.49,63.94
1782,premium,2023-01-13,2024-09-19,21,3486.39,166.02
1783,regular,2023-02-01,2024-04-25,6,334.18,55.7
1784,regular,2023-06-12,2024-05-31,3,118.37,39.46
1785,regular,2023-03-10,2024-11-09,9,367.67,40.85
1786,premium,2023-01-24,2024-11-25,22,3587.76,163.08
1787,premium,2023-01-03,2024-09-22,18,4120.95,228.94
1788,regular,2023-05-24,2024-07-01,7,499.0,71.29
1789,regular,2023-04-24,2024-09-19,8,307.82,38.48
1790,regular,2023-05-15,2024-04-30,6,195.99,32.66
1791,regular,2023-01-10,2024-07-05,7,483.63,69.09
1792,regular,2023-07-30,2024-08-29,5,171.72,34.34
1793,regular,2023-10-23,2024-10-06,5,89.46,17.89
1794,regular,2023-07-20,2024-11-22,4,61.85,15.46
1795,regular,2023-02-11,2024-10-07,7,530.25,75.75
1796,premium,2023-01-05,2024-11-25,18,3832.81,212.93
1797,regular,2023-05-02,2024-04-28,5,256.22,51.24
1798,regular,2023-02-10,2024-11-06,6,204.91,34.15
1799,regular,2023-02-15,2024-10-01,5,205.29,41.06
1800,regular,2024-03-14,2024-09-25,3,159.46,53.15
1801,regular,2023-08-18,2024-10-07,5,219.33,43.87
1802,premium,2023-02-11,2024-10-21,26,3684.71,141.72
1803,regular,2023-05-30,2024-10-10,8,140.02,17.5
1804,regular,2023-05-14,2024-04-22,4,218.66,54.66
1805,vip,2023-02-15,2024-11-25,42,26043.03,620.07
1806,regular,2023-08-26,2024-07-05,5,361.67,72.33
1807,regular,2023-07-27,2024-09-07,6,314.41,52.4
1808,regular,2023-08-17,2024-10-30,4,158.87,39.72
1809,regular,2023-03-01,2024-11-02,8,423.98,53.0
1810,regular,2023-05-06,2024-05-20,6,287.27,47.88
1811,regular,2023-03-18,2024-10-25,8,434.49,54.31
1812,regular,2023-06-06,2024-10-07,4,226.42,56.6
1813,regular,2023-03-12,2024-09-24,6,484.22,80.7
1814,regular,2023-02-18,2024-09-25,6,161.41,26.9
1815,regular,2023-02-02,2024-09-09,4,171.13,42.78
1816,premium,2023-03-03,2024-08-11,17,3200.83,188.28
