customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_segment,is_high_value,segment_category
2703,195,5,176.31,1,2,1,121,0,Lost
2704,200,9,437.97,1,4,3,143,1,At Risk
2705,53,7,405.74,3,3,3,333,1,Others
2706,14,16,2607.38,5,4,4,544,1,Champions
2707,316,2,70.58,1,1,1,111,0,Lost
2708,331,4,201.04,1,1,2,112,0,Lost
2709,33,9,638.87,4,4,4,444,1,Champions
2710,49,15,1617.62,3,4,4,344,1,Potential Loyalists
2711,22,25,2932.99,4,5,5,455,1,Champions
2712,93,4,141.5,2,1,1,211,0,Lost
2713,31,9,208.11,4,4,2,442,0,Loyal Customers
2714,372,6,331.63,1,2,3,123,0,Lost
2715,47,15,2796.4,3,4,5,345,1,Potential Loyalists
2716,73,13,2303.13,3,4,4,344,1,Potential Loyalists
2717,19,12,261.98,4,4,2,442,0,Loyal Customers
2718,168,6,248.63,1,2,2,122,0,Lost
2719,8,28,3638.41,5,5,5,555,1,Champions
2720,92,8,354.21,2,3,3,233,0,At Risk
2721,49,16,1952.33,3,4,4,344,1,Potential Loyalists
2722,189,7,207.35,1,3,2,132,0,At Risk
2723,48,4,177.68,3,1,1,311,0,Others
2724,175,8,556.61,1,3,4,134,1,At Risk
2725,73,19,2210.42,3,5,4,354,1,Potential Loyalists
2726,56,3,170.7,3,1,1,311,0,Others
2727,130,6,465.82,2,2,3,223,1,Lost
2728,57,20,2929.61,3,5,5,355,1,Potential Loyalists
2729,53,22,3262.16,3,5,5,355,1,Potential Loyalists
2730,2,5,158.1,5,2,1,521,0,New Customers
2731,136,5,133.66,2,2,1,221,0,Lost
2732,103,4,260.8,2,1,2,212,0,Lost
2733,89,6,330.75,2,2,3,223,0,Lost
2734,75,9,659.38,3,4,4,344,1,Potential Loyalists
2735,48,13,2423.24,3,4,4,344,1,Potential Loyalists
2736,39,7,284.8,4,3,2,432,0,Loyal Customers
2737,85,6,371.74,2,2,3,223,0,Lost
2738,228,1,65.02,1,1,1,111,0,Lost
2739,77,4,261.8,2,1,2,212,0,Lost
2740,176,3,151.94,1,1,1,111,0,Lost
2741,55,9,341.7,3,4,3,343,0,Others
2742,236,5,274.19,1,2,2,122,0,Lost
2743,37,26,3638.75,4,5,5,455,1,Champions
2744,12,19,3043.35,5,5,5,555,1,Champions
2745,34,7,385.32,4,3,3,433,1,Loyal Customers
2746,259,6,309.72,1,2,3,123,0,Lost
2747,37,5,211.69,4,2,2,422,0,New Customers
2748,103,22,3353.68,2,5,5,255,1,At Risk
2749,121,7,588.27,2,3,4,234,1,At Risk
2750,33,23,3291.58,4,5,5,455,1,Champions
2751,100,9,595.26,2,4,4,244,1,At Risk
2752,12,20,2670.02,5,5,5,555,1,Champions
2753,10,5,314.35,5,2,3,523,0,New Customers
2754,228,9,534.61,1,4,4,144,1,At Risk
2755,127,4,127.01,2,1,1,211,0,Lost
2756,54,9,596.39,3,4,4,344,1,Potential Loyalists
2757,77,5,209.96,2,2,2,222,0,Lost
2758,266,4,162.2,1,1,1,111,0,Lost
2759,24,10,396.72,4,4,3,443,1,Loyal Customers
2760,233,5,417.61,1,2,3,123,1,Lost
2761,40,6,345.4,4,2,3,423,0,New Customers
2762,57,7,551.74,3,3,4,334,1,Potential Loyalists
2763,9,9,940.5,5,4,4,544,1,Champions
2764,189,3,175.44,1,1,1,111,0,Lost
2765,65,4,257.06,3,1,2,312,0,Others
2766,9,22,3510.2,5,5,5,555,1,Champions
2767,76,7,342.05,2,3,3,233,0,At Risk
2768,7,18,3369.27,5,4,5,545,1,Champions
2769,11,6,298.08,5,2,2,522,0,New Customers
2770,3,23,3015.8,5,5,5,555,1,Champions
2771,34,16,2000.05,4,4,4,444,1,Champions
2772,75,3,186.45,3,1,1,311,0,Others
2773,42,20,3647.49,3,5,5,355,1,Potential Loyalists
2774,30,8,304.64,4,3,2,432,0,Loyal Customers
2775,60,7,363.43,3,3,3,333,0,Others
2776,173,5,291.27,1,2,2,122,0,Lost
2777,66,5,225.95,3,2,2,322,0,Others
2778,48,5,214.37,3,2,2,322,0,Others
2779,136,2,91.87,2,1,1,211,0,Lost
2780,170,7,211.25,1,3,2,132,0,At Risk
2781,252,10,513.32,1,4,4,144,1,At Risk
2782,65,8,430.84,3,3,3,333,1,Others
2783,53,5,283.89,3,2,2,322,0,Others
2784,78,3,137.87,2,1,1,211,0,Lost
2785,2,45,25324.83,5,5,5,555,1,Champions
2786,107,4,193.52,2,1,1,211,0,Lost
2787,10,3,221.06,5,1,2,512,0,New Customers
2788,26,10,387.86,4,4,3,443,1,Loyal Customers
2789,247,3,159.28,1,1,1,111,0,Lost
2790,3,37,19943.45,5,5,5,555,1,Champions
2791,31,20,3226.51,4,5,5,455,1,Champions
2792,20,6,344.67,4,2,3,423,0,New Customers
2793,55,10,606.34,3,4,4,344,1,Potential Loyalists
2794,87,5,257.3,2,2,2,222,0,Lost
2795,214,8,508.81,1,3,4,134,1,At Risk
2796,24,18,1646.98,4,4,4,444,1,Champions
2797,199,9,281.42,1,4,2,142,0,At Risk
2798,77,5,202.63,2,2,2,222,0,Lost
2799,387,3,140.86,1,1,1,111,0,Lost
2800,28,38,22537.44,4,5,5,455,1,Champions
2801,183,6,203.57,1,2,2,122,0,Lost
2802,79,5,102.46,2,2,1,221,0,Lost
2803,114,8,543.54,2,3,4,234,1,At Risk
2804,9,17,1772.11,5,4,4,544,1,Champions
2805,25,44,16298.69,4,5,5,455,1,Champions
2806,5,19,3249.89,5,5,5,555,1,Champions
2807,117,6,265.76,2,2,2,222,0,Lost
2808,11,5,257.91,5,2,2,522,0,New Customers
2809,485,3,129.37,1,1,1,111,0,Lost
2810,310,4,224.16,1,1,2,112,0,Lost
2811,35,7,290.28,4,3,2,432,0,Loyal Customers
2812,61,8,384.33,3,3,3,333,1,Others
2813,19,41,19640.58,4,5,5,455,1,Champions
2814,73,12,628.88,3,4,4,344,1,Potential Loyalists
2815,32,6,265.81,4,2,2,422,0,New Customers
2816,327,7,364.24,1,3,3,133,0,At Risk
2817,14,5,194.26,5,2,1,521,0,New Customers
2818,12,3,152.59,5,1,1,511,0,New Customers
2819,126,16,3004.87,2,4,5,245,1,At Risk
2820,3,7,372.79,5,3,3,533,0,Loyal Customers
2821,87,6,334.54,2,2,3,223,0,Lost
2822,23,24,3794.78,4,5,5,455,1,Champions
2823,13,16,2239.81,5,4,4,544,1,Champions
2824,53,14,2877.63,3,4,5,345,1,Potential Loyalists
2825,66,5,89.86,3,2,1,321,0,Others
2826,107,3,124.01,2,1,1,211,0,Lost
2827,24,7,264.69,4,3,2,432,0,Loyal Customers
2828,137,5,266.16,2,2,2,222,0,Lost
2829,20,20,2605.99,4,5,4,454,1,Champions
2830,21,44,23794.18,4,5,5,455,1,Champions
2831,8,30,4733.16,5,5,5,555,1,Champions
2832,77,7,439.13,2,3,3,233,1,At Risk
2833,410,4,154.41,1,1,1,111,0,Lost
2834,59,7,428.48,3,3,3,333,1,Others
2835,267,8,295.75,1,3,2,132,0,At Risk
2836,29,8,346.18,4,3,3,433,0,Loyal Customers
2837,81,8,445.2,2,3,3,233,1,At Risk
2838,178,5,288.85,1,2,2,122,0,Lost
2839,78,24,3160.94,2,5,5,255,1,At Risk
2840,27,3,95.99,4,1,1,411,0,New Customers
2841,13,19,2479.94,5,5,4,554,1,Champions
2842,90,7,147.96,2,3,1,231,0,At Risk
2843,15,5,221.74,5,2,2,522,0,New Customers
2844,1,24,4604.81,5,5,5,555,1,Champions
2845,17,22,2066.46,4,5,4,454,1,Champions
2846,8,5,106.37,5,2,1,521,0,New Customers
2847,25,7,281.74,4,3,2,432,0,Loyal Customers
2848,76,3,232.3,2,1,2,212,0,Lost
2849,33,17,3031.85,4,4,5,445,1,Champions
2850,327,5,216.63,1,2,2,122,0,Lost
2851,7,7,278.01,5,3,2,532,0,Loyal Customers
2852,9,9,544.87,5,4,4,544,1,Champions
2853,341,6,447.17,1,2,3,123,1,Lost
2854,13,26,3578.4,5,5,5,555,1,Champions
2855,22,9,571.45,4,4,4,444,1,Champions
2856,23,24,4384.64,4,5,5,455,1,Champions
2857,175,8,143.71,1,3,1,131,0,At Risk
2858,48,3,83.37,3,1,1,311,0,Others
2859,1,16,2896.66,5,4,5,545,1,Champions
2860,145,4,193.03,1,1,1,111,0,Lost
2861,51,7,487.73,3,3,4,334,1,Potential Loyalists
2862,351,3,131.05,1,1,1,111,0,Lost
2863,30,4,271.09,4,1,2,412,0,New Customers
2864,84,8,232.14,2,3,2,232,0,At Risk
2865,5,22,3391.95,5,5,5,555,1,Champions
2866,141,8,402.69,2,3,3,233,1,At Risk
2867,82,9,653.47,2,4,4,244,1,At Risk
2868,72,6,202.67,3,2,2,322,0,Others
2869,169,5,224.74,1,2,2,122,0,Lost
2870,31,9,538.44,4,4,4,444,1,Champions
2871,53,26,2696.87,3,5,5,355,1,Potential Loyalists
2872,84,8,244.72,2,3,2,232,0,At Risk
2873,40,8,392.56,4,3,3,433,1,Loyal Customers
2874,218,8,238.18,1,3,2,132,0,At Risk
2875,57,10,413.08,3,4,3,343,1,Others
2876,31,24,4114.5,4,5,5,455,1,Champions
2877,232,2,209.44,1,1,2,112,0,Lost
2878,3,8,416.73,5,3,3,533,1,Loyal Customers
2879,296,5,220.58,1,2,2,122,0,Lost
2880,28,4,112.96,4,1,1,411,0,New Customers
2881,33,8,476.55,4,3,4,434,1,Loyal Customers
2882,13,4,158.55,5,1,1,511,0,New Customers
2883,56,24,4691.64,3,5,5,355,1,Potential Loyalists
2884,147,7,244.63,1,3,2,132,0,At Risk
2885,71,25,4397.77,3,5,5,355,1,Potential Loyalists
2886,22,5,134.86,4,2,1,421,0,New Customers
2887,132,6,348.13,2,2,3,223,0,Lost
2888,371,4,213.43,1,1,2,112,0,Lost
2889,23,10,797.1,4,4,4,444,1,Champions
2890,29,6,276.1,4,2,2,422,0,New Customers
2891,59,6,395.81,3,2,3,323,1,Others
2892,135,5,287.34,2,2,2,222,0,Lost
2893,122,5,148.78,2,2,1,221,0,Lost
2894,21,42,20511.74,4,5,5,455,1,Champions
2895,239,8,289.21,1,3,2,132,0,At Risk
2896,1,26,3645.69,5,5,5,555,1,Champions
2897,96,6,479.13,2,2,4,224,1,Lost
2898,93,9,592.4,2,4,4,244,1,At Risk
2899,91,6,446.51,2,2,3,223,1,Lost
2900,201,7,292.09,1,3,2,132,0,At Risk
2901,22,6,182.33,4,2,1,421,0,New Customers
2902,112,5,124.13,2,2,1,221,0,Lost
2903,95,4,211.71,2,1,2,212,0,Lost
2904,60,6,381.53,3,2,3,323,1,Others
2905,115,10,314.76,2,4,3,243,0,At Risk
2906,9,21,3716.9,5,5,5,555,1,Champions
2907,13,6,278.71,5,2,2,522,0,New Customers
2908,17,5,187.08,4,2,1,421,0,New Customers
2909,15,19,2190.72,5,5,4,554,1,Champions
2910,4,19,3273.9,5,5,5,555,1,Champions
2911,29,7,226.06,4,3,2,432,0,Loyal Customers
2912,74,8,337.13,3,3,3,333,0,Others
2913,26,6,171.75,4,2,1,421,0,New Customers
2914,50,7,406.17,3,3,3,333,1,Others
2915,158,5,217.5,1,2,2,122,0,Lost
2916,42,20,3223.86,3,5,5,355,1,Potential Loyalists
2917,52,20,3236.17,3,5,5,355,1,Potential Loyalists
2918,49,19,2527.45,3,5,4,354,1,Potential Loyalists
2919,256,3,99.98,1,1,1,111,0,Lost
2920,15,33,15844.08,5,5,5,555,1,Champions
2921,62,6,229.82,3,2,2,322,0,Others
2922,79,9,405.85,2,4,3,243,1,At Risk
2923,31,23,3446.65,4,5,5,455,1,Champions
2924,12,40,16783.28,5,5,5,555,1,Champions
2925,45,34,16672.52,3,5,5,355,1,Potential Loyalists
2926,107,10,257.91,2,4,2,242,0,At Risk
2927,83,4,343.36,2,1,3,213,0,Lost
2928,23,18,2251.98,4,4,4,444,1,Champions
2929,167,20,3909.12,1,5,5,155,1,At Risk
2930,10,10,523.93,5,4,4,544,1,Champions
2931,19,15,3045.33,4,4,5,445,1,Champions
2932,411,4,145.39,1,1,1,111,0,Lost
2933,185,4,156.77,1,1,1,111,0,Lost
2934,442,4,176.52,1,1,1,111,0,Lost
2935,166,4,193.98,1,1,1,111,0,Lost
2936,5,22,4659.16,5,5,5,555,1,Champions
2937,69,19,2284.48,3,5,4,354,1,Potential Loyalists
2938,96,6,246.06,2,2,2,222,0,Lost
2939,146,5,133.21,1,2,1,121,0,Lost
2940,19,17,1867.57,4,4,4,444,1,Champions
2941,53,20,2526.44,3,5,4,354,1,Potential Loyalists
2942,31,9,520.81,4,4,4,444,1,Champions
2943,4,21,4308.06,5,5,5,555,1,Champions
2944,96,16,2801.7,2,4,5,245,1,At Risk
2945,9,22,2608.69,5,5,4,554,1,Champions
2946,1,8,357.63,5,3,3,533,0,Loyal Customers
2947,38,6,155.39,4,2,1,421,0,New Customers
2948,13,5,232.58,5,2,2,522,0,New Customers
2949,24,23,4600.89,4,5,5,455,1,Champions
2950,83,7,282.17,2,3,2,232,0,At Risk
2951,65,22,1939.97,3,5,4,354,1,Potential Loyalists
2952,93,8,517.54,2,3,4,234,1,At Risk
2953,6,39,23473.03,5,5,5,555,1,Champions
2954,97,6,343.39,2,2,3,223,0,Lost
2955,26,11,1496.95,4,4,4,444,1,Champions
2956,354,4,236.82,1,1,2,112,0,Lost
2957,9,26,3534.38,5,5,5,555,1,Champions
2958,66,23,4067.84,3,5,5,355,1,Potential Loyalists
2959,6,41,25822.15,5,5,5,555,1,Champions
2960,16,39,21099.24,5,5,5,555,1,Champions
2961,30,22,2827.7,4,5,5,455,1,Champions
2962,78,5,338.66,2,2,3,223,0,Lost
2963,10,45,16483.44,5,5,5,555,1,Champions
2964,10,6,405.25,5,2,3,523,1,New Customers
2965,170,5,267.08,1,2,2,122,0,Lost
2966,41,7,355.96,3,3,3,333,0,Others
2967,46,20,3205.69,3,5,5,355,1,Potential Loyalists
2968,46,4,152.58,3,1,1,311,0,Others
2969,19,18,3446.81,4,4,5,445,1,Champions
2970,92,6,238.01,2,2,2,222,0,Lost
2971,20,14,2035.33,4,4,4,444,1,Champions
2972,52,6,554.05,3,2,4,324,1,Potential Loyalists
2973,82,5,377.64,2,2,3,223,1,Lost
2974,282,5,240.06,1,2,2,122,0,Lost
2975,13,38,12642.47,5,5,5,555,1,Champions
2976,10,19,2022.37,5,5,4,554,1,Champions
2977,240,6,364.39,1,2,3,123,0,Lost
2978,81,10,753.35,2,4,4,244,1,At Risk
2979,119,5,389.86,2,2,3,223,1,Lost
2980,84,4,121.66,2,1,1,211,0,Lost
2981,26,22,3273.58,4,5,5,455,1,Champions
2982,84,6,467.44,2,2,3,223,1,Lost
2983,37,6,168.88,4,2,1,421,0,New Customers
2984,92,4,167.39,2,1,1,211,0,Lost
2985,80,6,376.66,2,2,3,223,1,Lost
2986,2,33,5169.84,5,5,5,555,1,Champions
2987,13,10,269.4,5,4,2,542,0,Loyal Customers
2988,348,2,27.78,1,1,1,111,0,Lost
2989,2,17,2520.13,5,4,4,544,1,Champions
2990,6,36,23156.81,5,5,5,555,1,Champions
2991,114,19,3057.15,2,5,5,255,1,At Risk
2992,75,9,621.43,3,4,4,344,1,Potential Loyalists
2993,419,3,89.77,1,1,1,111,0,Lost
2994,47,6,426.55,3,2,3,323,1,Others
2995,119,3,189.9,2,1,1,211,0,Lost
2996,16,19,4384.1,5,5,5,555,1,Champions
2997,186,3,153.08,1,1,1,111,0,Lost
2998,30,8,335.7,4,3,3,433,0,Loyal Customers
2999,41,6,309.65,3,2,3,323,0,Others
3000,186,4,288.87,1,1,2,112,0,Lost
3001,57,7,240.7,3,3,2,332,0,Others
3002,113,7,503.26,2,3,4,234,1,At Risk
3003,330,4,194.16,1,1,1,111,0,Lost
3004,37,19,2795.85,4,5,5,455,1,Champions
3005,298,5,203.2,1,2,2,122,0,Lost
3006,79,7,390.39,2,3,3,233,1,At Risk
3007,10,9,521.65,5,4,4,544,1,Champions
3008,35,25,3792.88,4,5,5,455,1,Champions
3009,40,2,102.7,4,1,1,411,0,New Customers
3010,196,2,53.73,1,1,1,111,0,Lost
3011,37,8,449.05,4,3,3,433,1,Loyal Customers
3012,222,7,466.03,1,3,3,133,1,At Risk
3013,48,21,3494.93,3,5,5,355,1,Potential Loyalists
3014,18,5,309.69,4,2,3,423,0,New Customers
3015,24,35,12107.09,4,5,5,455,1,Champions
3016,19,7,408.62,4,3,3,433,1,Loyal Customers
3017,94,28,3251.21,2,5,5,255,1,At Risk
3018,372,3,77.06,1,1,1,111,0,Lost
3019,60,11,723.6,3,4,4,344,1,Potential Loyalists
3020,137,6,295.77,2,2,2,222,0,Lost
3021,38,12,1557.78,4,4,4,444,1,Champions
3022,9,35,19288.58,5,5,5,555,1,Champions
3023,119,17,3258.18,2,4,5,245,1,At Risk
3024,91,4,188.72,2,1,1,211,0,Lost
3025,73,8,580.55,3,3,4,334,1,Potential Loyalists
3026,23,9,313.67,4,4,3,443,0,Loyal Customers
3027,204,16,2278.16,1,4,4,144,1,At Risk
3028,11,22,3510.01,5,5,5,555,1,Champions
3029,75,21,2605.1,3,5,4,354,1,Potential Loyalists
3030,35,25,3730.66,4,5,5,455,1,Champions
3031,280,7,360.17,1,3,3,133,0,At Risk
3032,104,1,38.78,2,1,1,211,0,Lost
3033,268,4,277.81,1,1,2,112,0,Lost
3034,19,8,494.71,4,3,4,434,1,Loyal Customers
3035,32,8,432.67,4,3,3,433,1,Loyal Customers
3036,36,6,280.36,4,2,2,422,0,New Customers
3037,11,40,18638.5,5,5,5,555,1,Champions
3038,50,18,2932.36,3,4,5,345,1,Potential Loyalists
3039,80,8,461.93,2,3,3,233,1,At Risk
3040,98,5,135.11,2,2,1,221,0,Lost
3041,76,10,446.23,2,4,3,243,1,At Risk
3042,53,5,208.74,3,2,2,322,0,Others
3043,90,5,228.91,2,2,2,222,0,Lost
3044,29,2,80.96,4,1,1,411,0,New Customers
3045,19,7,275.21,4,3,2,432,0,Loyal Customers
3046,41,3,62.27,3,1,1,311,0,Others
3047,29,2,134.77,4,1,1,411,0,New Customers
3048,36,4,69.46,4,1,1,411,0,New Customers
3049,54,4,209.71,3,1,2,312,0,Others
3050,41,3,111.88,3,1,1,311,0,Others
3051,11,6,199.73,5,2,2,522,0,New Customers
3052,30,20,2076.55,4,5,4,454,1,Champions
3053,69,6,426.85,3,2,3,323,1,Others
3054,325,3,169.22,1,1,1,111,0,Lost
3055,240,5,153.45,1,2,1,121,0,Lost
3056,232,6,439.73,1,2,3,123,1,Lost
3057,12,39,20901.94,5,5,5,555,1,Champions
3058,51,6,294.91,3,2,2,322,0,Others
3059,36,10,721.46,4,4,4,444,1,Champions
3060,21,3,213.03,4,1,2,412,0,New Customers
3061,32,5,294.91,4,2,2,422,0,New Customers
3062,76,4,155.87,2,1,1,211,0,Lost
3063,35,7,314.84,4,3,3,433,0,Loyal Customers
3064,312,2,80.18,1,1,1,111,0,Lost
3065,5,46,16435.13,5,5,5,555,1,Champions
3066,40,19,2728.59,4,5,5,455,1,Champions
3067,5,20,2744.05,5,5,5,555,1,Champions
3068,42,4,264.9,3,1,2,312,0,Others
3069,24,11,329.4,4,4,3,443,0,Loyal Customers
3070,147,5,381.87,1,2,3,123,1,Lost
3071,65,10,491.34,3,4,4,344,1,Potential Loyalists
3072,66,4,204.34,3,1,2,312,0,Others
3073,6,3,116.72,5,1,1,511,0,New Customers
3074,13,8,519.28,5,3,4,534,1,Loyal Customers
3075,95,7,475.27,2,3,4,234,1,At Risk
3076,3,37,17831.88,5,5,5,555,1,Champions
3077,14,3,203.3,5,1,2,512,0,New Customers
3078,41,15,624.14,3,4,4,344,1,Potential Loyalists
3079,42,40,17487.1,3,5,5,355,1,Potential Loyalists
3080,42,6,290.24,3,3,2,332,0,Others
3081,1,23,3278.64,5,5,5,555,1,Champions
3082,32,20,3322.79,4,5,5,455,1,Champions
3083,28,7,407.95,4,3,3,433,1,Loyal Customers
3084,63,22,2334.82,3,5,4,354,1,Potential Loyalists
3085,6,24,3590.93,5,5,5,555,1,Champions
3086,43,6,230.16,3,3,2,332,0,Others
3087,50,5,247.85,3,2,2,322,0,Others
3088,21,8,595.14,4,3,4,434,1,Loyal Customers
3089,49,16,2148.41,3,4,4,344,1,Potential Loyalists
3090,132,6,403.09,2,3,3,233,1,At Risk
3091,28,18,2839.69,4,4,5,445,1,Champions
3092,211,6,444.19,1,3,3,133,1,At Risk
3093,11,8,290.58,5,3,2,532,0,Loyal Customers
3094,308,3,137.46,1,1,1,111,0,Lost
3095,50,7,306.77,3,3,2,332,0,Others
3096,15,8,336.82,5,3,3,533,0,Loyal Customers
3097,25,14,2201.35,4,4,4,444,1,Champions
3098,18,45,25848.27,4,5,5,455,1,Champions
3099,151,4,64.15,1,1,1,111,0,Lost
3100,41,48,20093.51,3,5,5,355,1,Potential Loyalists
3101,34,4,159.2,4,1,1,411,0,New Customers
3102,226,4,167.01,1,1,1,111,0,Lost
3103,15,17,2504.13,5,4,4,544,1,Champions
3104,168,9,527.49,1,4,4,144,1,At Risk
3105,21,23,2961.56,4,5,5,455,1,Champions
3106,42,5,277.29,3,2,2,322,0,Others
3107,96,7,173.07,2,3,1,231,0,At Risk
3108,137,5,433.39,2,2,3,223,1,Lost
3109,83,6,325.5,2,3,3,233,0,At Risk
3110,19,8,250.42,4,3,2,432,0,Loyal Customers
3111,111,4,171.87,2,1,1,211,0,Lost
3112,26,17,2623.8,4,4,4,444,1,Champions
3113,18,17,3128.64,4,4,5,445,1,Champions
3114,39,7,243.36,4,3,2,432,0,Loyal Customers
3115,176,5,278.85,1,2,2,122,0,Lost
3116,17,7,568.89,4,3,4,434,1,Loyal Customers
3117,4,6,288.03,5,3,2,532,0,Loyal Customers
3118,139,9,701.15,2,4,4,244,1,At Risk
3119,63,5,91.17,3,2,1,321,0,Others
3120,248,3,102.13,1,1,1,111,0,Lost
3121,51,24,4371.51,3,5,5,355,1,Potential Loyalists
3122,81,6,372.6,2,3,3,233,0,At Risk
3123,3,9,426.48,5,4,3,543,1,Loyal Customers
3124,57,3,120.75,3,1,1,311,0,Others
3125,66,4,203.46,3,1,2,312,0,Others
3126,44,22,3752.26,3,5,5,355,1,Potential Loyalists
3127,79,5,143.61,2,2,1,221,0,Lost
3128,194,4,142.0,1,1,1,111,0,Lost
3129,11,42,19041.43,5,5,5,555,1,Champions
3130,40,22,3319.89,4,5,5,455,1,Champions
3131,46,8,362.12,3,3,3,333,0,Others
3132,136,4,227.77,2,1,2,212,0,Lost
3133,70,13,712.31,3,4,4,344,1,Potential Loyalists
3134,250,4,225.86,1,1,2,112,0,Lost
3135,74,6,391.7,3,3,3,333,1,Others
3136,8,4,217.68,5,1,2,512,0,New Customers
3137,287,3,149.7,1,1,1,111,0,Lost
3138,109,6,261.69,2,3,2,232,0,At Risk
3139,55,8,311.47,3,3,3,333,0,Others
3140,85,14,1536.82,2,4,4,244,1,At Risk
3141,54,8,436.63,3,3,3,333,1,Others
3142,12,19,2220.75,5,5,4,554,1,Champions
3143,2,18,3266.22,5,4,5,545,1,Champions
3144,47,20,4251.2,3,5,5,355,1,Potential Loyalists
3145,11,8,439.76,5,3,3,533,1,Loyal Customers
3146,29,17,2473.8,4,4,4,444,1,Champions
3147,73,4,317.47,3,1,3,313,0,Others
3148,33,22,4414.02,4,5,5,455,1,Champions
3149,22,19,1890.63,4,5,4,454,1,Champions
3150,43,44,28998.01,3,5,5,355,1,Potential Loyalists
3151,15,4,248.19,5,1,2,512,0,New Customers
3152,1,21,4347.07,5,5,5,555,1,Champions
3153,12,13,767.09,5,4,4,544,1,Champions
3154,15,24,4076.81,5,5,5,555,1,Champions
3155,67,6,243.01,3,3,2,332,0,Others
3156,35,9,447.06,4,4,3,443,1,Loyal Customers
3157,76,7,225.66,2,3,2,232,0,At Risk
3158,12,18,2755.74,5,4,5,545,1,Champions
3159,253,3,186.88,1,1,1,111,0,Lost
3160,187,5,130.68,1,2,1,121,0,Lost
3161,43,7,342.87,3,3,3,333,0,Others
3162,188,6,545.41,1,3,4,134,1,At Risk
3163,133,2,96.12,2,1,1,211,0,Lost
3164,60,5,321.55,3,2,3,323,0,Others
3165,33,1,53.8,4,1,1,411,0,New Customers
3166,42,22,4199.69,3,5,5,355,1,Potential Loyalists
3167,20,41,20381.56,4,5,5,455,1,Champions
3168,72,6,326.32,3,3,3,333,0,Others
3169,92,19,1994.71,2,5,4,254,1,At Risk
3170,157,2,76.87,1,1,1,111,0,Lost
3171,34,49,21361.75,4,5,5,455,1,Champions
3172,612,3,196.99,1,1,1,111,0,Lost
3173,3,5,192.97,5,2,1,521,0,New Customers
3174,227,5,404.59,1,2,3,123,1,Lost
3175,242,7,408.08,1,3,3,133,1,At Risk
3176,96,9,299.57,2,4,2,242,0,At Risk
3177,204,6,363.44,1,3,3,133,0,At Risk
3178,12,21,3347.94,5,5,5,555,1,Champions
3179,20,20,2913.11,4,5,5,455,1,Champions
3180,42,4,189.78,3,1,1,311,0,Others
3181,212,4,233.18,1,1,2,112,0,Lost
3182,76,4,81.96,2,1,1,211,0,Lost
3183,127,7,263.07,2,3,2,232,0,At Risk
3184,32,8,550.67,4,3,4,434,1,Loyal Customers
3185,37,5,242.37,4,2,2,422,0,New Customers
3186,399,3,109.41,1,1,1,111,0,Lost
3187,147,6,218.98,1,3,2,132,0,At Risk
3188,10,8,458.71,5,3,3,533,1,Loyal Customers
3189,176,5,203.16,1,2,2,122,0,Lost
3190,13,43,24235.12,5,5,5,555,1,Champions
3191,18,19,2291.58,4,5,4,454,1,Champions
3192,100,9,597.86,2,4,4,244,1,At Risk
3193,5,14,3059.14,5,4,5,545,1,Champions
3194,28,4,261.51,4,1,2,412,0,New Customers
3195,321,4,151.03,1,1,1,111,0,Lost
3196,21,19,3032.89,4,5,5,455,1,Champions
3197,149,4,276.96,1,1,2,112,0,Lost
3198,64,20,3374.66,3,5,5,355,1,Potential Loyalists
3199,25,8,561.16,4,3,4,434,1,Loyal Customers
3200,265,5,225.13,1,2,2,122,0,Lost
3201,18,11,514.44,4,4,4,444,1,Champions
3202,264,6,156.24,1,3,1,131,0,At Risk
3203,2,3,133.44,5,1,1,511,0,New Customers
3204,12,36,16858.75,5,5,5,555,1,Champions
3205,158,4,73.99,1,1,1,111,0,Lost
3206,14,7,551.91,5,3,4,534,1,Loyal Customers
3207,141,4,104.66,2,1,1,211,0,Lost
3208,215,9,162.13,1,4,1,141,0,At Risk
3209,13,19,3336.96,5,5,5,555,1,Champions
3210,128,3,118.25,2,1,1,211,0,Lost
3211,26,19,2553.74,4,5,4,454,1,Champions
3212,104,19,2364.58,2,5,4,254,1,At Risk
3213,37,9,482.46,4,4,4,444,1,Champions
3214,23,7,268.96,4,3,2,432,0,Loyal Customers
3215,105,5,295.35,2,2,2,222,0,Lost
3216,37,7,70.0,4,3,1,431,0,Loyal Customers
3217,16,11,532.9,5,4,4,544,1,Champions
3218,103,5,253.36,2,2,2,222,0,Lost
3219,96,8,624.6,2,3,4,234,1,At Risk
3220,167,6,260.02,1,3,2,132,0,At Risk
3221,121,6,291.79,2,3,2,232,0,At Risk
3222,36,15,2532.7,4,4,4,444,1,Champions
3223,71,5,341.43,3,2,3,323,0,Others
3224,39,7,415.45,4,3,3,433,1,Loyal Customers
3225,84,6,354.43,2,3,3,233,0,At Risk
3226,573,1,62.43,1,1,1,111,0,Lost
3227,20,6,237.57,4,3,2,432,0,Loyal Customers
3228,147,18,1760.16,1,4,4,144,1,At Risk
3229,38,6,244.76,4,3,2,432,0,Loyal Customers
3230,26,19,1870.12,4,5,4,454,1,Champions
3231,86,6,458.16,2,3,3,233,1,At Risk
3232,31,9,500.77,4,4,4,444,1,Champions
3233,7,16,2628.89,5,4,4,544,1,Champions
